X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13153262.9006,4055697.9695,7443,84177f7e-8daa-4cfa-98d5-304589729767,Destroyed (>50%),Single Family Residence Multi Story
-13153174.0124,4053544.7214,7444,45c5b1e6-b996-4db9-99e7-d78c0c123ac4,No Damage,Single Family Residence Single Story
-13153169.4295,4053571.1418,7445,22a1fc33-1825-43b0-8676-1e8544639c89,Destroyed (>50%),Utility Misc Structure
-13152616.9948138,4053719.78834029,7446,936acf35-4c8a-471a-906d-2bb29350274d,No Damage,Single Family Residence Multi Story
-13152614.8773,4053705.1737,7447,c7eebade-218e-427f-b846-65fc611ee47f,No Damage,Utility Misc Structure
-13152617.5628,4053692.558,7448,d69035b0-fe33-47e6-8b4f-503fb6736400,No Damage,Single Family Residence Single Story
-13152603.4637,4053680.4581,7449,024145f1-60a0-48d7-902a-08a397ee4a92,No Damage,Utility Misc Structure
-13152618.2269,4053665.8634,7450,a7a551eb-98ec-46b4-8eea-de5c19c22b54,No Damage,Single Family Residence Single Story
-13152597.7945,4053669.2553,7451,4ee819e0-c757-4757-9f17-8e0190349c3b,No Damage,Utility Misc Structure
-13152618.1385,4053641.2069,7452,85d9bf2d-d7ae-41ef-8c18-a238fd231e20,No Damage,Single Family Residence Single Story
-13152499.131,4054343.2378,7453,74f33405-5cf5-482b-b05c-bef9772e0aa7,Destroyed (>50%),Single Family Residence Single Story
-13152469.5083,4054331.6813,7454,63bd0bc3-3d90-4992-b396-357b7d941316,Destroyed (>50%),Single Family Residence Single Story
-13152471.6526,4054351.9626,7455,69e013ae-5d70-4b23-89f1-46c3beebb2ed,Destroyed (>50%),Utility Misc Structure
-13152454.2304,4054350.7118,7456,9f9ed977-3d8c-4778-9fb3-a5f2080548f7,Destroyed (>50%),Utility Misc Structure
-13146250.716,4051198.3364,7457,5526f71e-1428-47e7-b006-1e51e0906fc4,Affected (1-9%),Single Family Residence Single Story
-13146233.9213,4051191.2454,7458,e074d9e8-2217-4931-9958-e3abe8bdd3cd,No Damage,Utility Misc Structure
-13150809.182,4053130.8686,7459,c451c1d4-6c80-4ddf-a313-c90cf78f46b4,Destroyed (>50%),Single Family Residence Single Story
-13150802.0575,4053147.7869,7460,4a60dab5-8131-445e-8259-b20255f8394d,Minor (10-25%),Single Family Residence Single Story
-13150792.379,4053137.6595,7461,8b19f422-e851-489c-b89c-c80b0a40a2f2,Destroyed (>50%),Utility Misc Structure
-13153301.2786,4053214.5638,7462,f23da67f-db87-4261-8c93-cc5c5b12eea4,No Damage,Single Family Residence Single Story
-13153318.3634,4053209.9655,7463,bc9fca47-2dfb-4b05-b35a-7d03acb27e6b,No Damage,Single Family Residence Single Story
-13153341.3589,4053195.1757,7464,3bf89dcf-3e59-4b82-be0d-76290d2f6406,No Damage,Utility Misc Structure
-13153338.2806,4053219.6728,7465,7b5c7306-abd9-4f90-803d-f97fef2db0db,No Damage,Single Family Residence Single Story
-13153354.9694478,4053211.50512921,7466,bde386cb-9b91-4144-b2d1-d2de35afeff6,No Damage,Single Family Residence Single Story
-13152438.877,4054649.0098,7467,f0fd03e4-7812-4df3-837a-b9a82e61adcd,Destroyed (>50%),Single Family Residence Single Story
-13152412.8747,4054649.6311,7468,dcfb6f81-c7e7-43d1-a0dc-27d7f9e33939,Destroyed (>50%),Single Family Residence Single Story
-13150219.546,4055185.7306,7469,9bfa8c35-c679-4a5b-b337-8312f14d39cb,Destroyed (>50%),Single Family Residence Single Story
-13152597.1695,4053632.4859,7470,8e5b5c65-33d4-498b-b85d-2b6081224fc5,Destroyed (>50%),Utility Misc Structure
-13149270.0961,4055269.1273,7471,205e654d-5054-411d-9c9e-2f9ef3ca22dd,Affected (1-9%),Single Family Residence Single Story
-13149269.1254,4055247.2481,7472,c0289623-d5c8-48b2-a5ce-00c26dbf903d,Affected (1-9%),Single Family Residence Multi Story
-13149264.8158,4055226.3594,7473,198e5527-8255-4285-a159-d72445a6a376,Destroyed (>50%),Single Family Residence Single Story
-13149251.8265,4055235.2963,7474,7da42318-cd77-4a20-adfe-ed03700484d9,Destroyed (>50%),Utility Misc Structure
-13149259.685,4055206.5039,7475,d086475d-0948-48db-a84f-d607e1620d9f,Destroyed (>50%),Single Family Residence Single Story
-13149248.4797,4055210.6513,7476,1b055dde-8376-4972-90bb-40199578157f,Destroyed (>50%),Single Family Residence Single Story
-13149255.9591,4055173.0115,7477,60fbaf51-6716-4ec3-94da-10a6c60b2ab3,Destroyed (>50%),Single Family Residence Single Story
-13149246.513,4055189.899,7478,81fb3f1e-da0b-445d-9ca0-957aa9b2d9da,Destroyed (>50%),Utility Misc Structure
-13149225.9027,4055071.7848,7479,ff05ab88-8e77-401d-972b-09f89aebc1c3,Destroyed (>50%),Single Family Residence Single Story
-13149238.9278,4055037.7543,7480,4f1a6287-224c-4d02-8ac3-842c9567b5ed,Destroyed (>50%),Single Family Residence Multi Story
-13149240.931,4055059.0807,7481,cf32d28f-1160-4151-bd96-73dbaf9dae39,Destroyed (>50%),Utility Misc Structure
-13149255.1894,4054996.6933,7482,8d7f5d33-8b06-449c-ad4b-3987e9d814eb,Destroyed (>50%),Single Family Residence Single Story
-13149277.5943,4055009.6437,7483,99892bb1-2f95-4a44-8d1a-4866953fc323,Destroyed (>50%),Single Family Residence Single Story
-13149310.9347,4055021.7453,7484,c68203e2-2b67-4a8a-91d1-59138e6575af,Destroyed (>50%),Single Family Residence Single Story
-13149309.5564,4055047.6542,7485,4dc664a3-9d89-4934-a91b-f49cba9ef02a,Destroyed (>50%),Single Family Residence Single Story
-13149309.9745,4055074.2065,7486,e2cd16d0-7240-493b-ae16-59bb5af2e3e4,Destroyed (>50%),Single Family Residence Single Story
-13149325.5106,4055097.0529,7487,6ad63455-fd18-420c-bf90-0326d1fed742,Destroyed (>50%),Single Family Residence Single Story
-13149313.682,4055129.9839,7488,502be6ef-8a33-465d-9d58-47e9b3ee56a5,Destroyed (>50%),Single Family Residence Single Story
-13149323.8294,4055144.8937,7489,bc97a6ff-2238-45b7-aa16-f984898e2eb7,Destroyed (>50%),Utility Misc Structure
-13149318.0391,4055166.6188,7490,f5bb9b8e-05c8-4914-8c75-c3628c2266e9,Destroyed (>50%),Utility Misc Structure
-13149332.5069,4055161.5171,7491,24cde5d4-74fb-44e5-a936-6351f4597059,Destroyed (>50%),Single Family Residence Single Story
-13149336.6001,4055183.8765,7492,54ea64ac-41c5-4ebb-9c15-db6669e27830,Destroyed (>50%),Single Family Residence Single Story
-13149326.1889,4055190.5023,7493,24e4c780-346b-497a-8f36-6abd9626907e,Destroyed (>50%),Utility Misc Structure
-13153174.549,4053270.4195,7494,7c22d72c-8a99-41af-8484-d973d8aa4af8,No Damage,Single Family Residence Single Story
-13153183.3923,4053290.7479,7495,8f5c1ee8-c619-4f0c-923c-5542c750c441,No Damage,Utility Misc Structure
-13153172.0415,4053292.7076,7496,7f208afa-ea16-4d89-8ed8-6c4fb745ede6,No Damage,Utility Misc Structure
-13150505.5172,4052955.1276,7497,237d53eb-de79-4069-87b4-d0433b1082f5,No Damage,Single Family Residence Multi Story
-13150516.2595,4052966.969,7498,0b0c0f4e-d34a-4ced-8935-5716af8228d4,No Damage,Multi Family Residence Single Story
-13150526.5839,4052941.5302,7499,5683b369-ee9e-4f00-942f-54364f3c55d8,No Damage,Multi Family Residence Single Story
-13150164.9922,4055134.1004,7500,89d514ec-d73a-49e3-b2a6-c5b7cc5e83ae,No Damage,Single Family Residence Single Story
-13150155.3376,4055120.3039,7501,e2b60ed9-7a05-42bb-a51c-9e55978e2b42,Destroyed (>50%),Utility Misc Structure
-13150145.6083,4055139.6158,7502,44bbaa1e-86ec-4d2d-9155-1a56f73f2f51,No Damage,Single Family Residence Single Story
-13150145.9736,4055121.2194,7503,c084cafb-8122-4cd8-a15e-bb2955c2b9d4,Affected (1-9%),Utility Misc Structure
-13150130.8094,4055110.0694,7504,cceed173-5516-4524-ba2f-58288fca776f,Destroyed (>50%),Utility Misc Structure
-13150133.5858,4055150.5912,7505,6aeb0b2c-72ea-4266-989c-1eda60c2cce8,No Damage,Single Family Residence Multi Story
-13150122.4692,4055119.9003,7506,9b0fe559-0a82-4c55-8bcc-c582b078cf26,Affected (1-9%),Single Family Residence Single Story
-13150118.2814,4055159.1856,7507,d5c86b08-11ce-4416-9a8e-0360206563cd,No Damage,Single Family Residence Multi Story
-13150102.9973,4055145.4276,7508,81f48b55-c46b-4714-9132-620e8d070536,No Damage,Utility Misc Structure
-13150098.4579,4055167.2335,7509,e7e512b2-e101-448e-b912-bc8a9f262a5d,No Damage,Single Family Residence Multi Story
-13150087.8636,4055146.6378,7510,7bc89ada-5910-4121-b100-8e90e26e0ecb,Affected (1-9%),Utility Misc Structure
-13150747.2676,4055304.41,7511,3850fbd8-fe39-4087-9148-6c4713cfa4dc,Destroyed (>50%),Single Family Residence Single Story
-13150761.5144,4055293.5897,7512,b4ae236a-3a1e-4c26-8cf2-59f47e9bf2e8,Destroyed (>50%),Utility Misc Structure
-13150888.0368,4052931.5889,7513,0b10f447-9799-40d0-ba0f-aaf2e67394b5,No Damage,Single Family Residence Multi Story
-13150500.4528,4055249.4539,7514,223b2ca1-d86d-4401-b5d0-ddbe49301370,Destroyed (>50%),Single Family Residence Single Story
-13150493.6543,4055269.7102,7515,41c90d07-71cc-488e-8c4e-9cdeecd8aa9a,Destroyed (>50%),Single Family Residence Single Story
-13150516.5478,4055262.2168,7516,f446b314-566e-4536-849c-172f32bbbc05,Destroyed (>50%),Single Family Residence Single Story
-13150527.761,4055271.7201,7517,c9596c46-1410-4582-9c25-35cb4e3e26c2,Destroyed (>50%),Single Family Residence Single Story
-13150555.0544,4055271.5602,7518,b68a6e3f-b791-4207-8155-a83d0f3e5a0e,Destroyed (>50%),Single Family Residence Single Story
-13150541.3118,4055280.0561,7519,7a88b6aa-cbd6-491a-bd23-8ba13748e1d5,Destroyed (>50%),Utility Misc Structure
-13150567.3837,4055272.9885,7520,659f8a05-677f-4f62-af85-5f8a13795df1,Destroyed (>50%),Utility Misc Structure
-13150567.3202,4055305.6083,7521,9052a360-b797-4d88-b8da-a858ab20440c,Destroyed (>50%),Single Family Residence Single Story
-13150608.8192,4055296.7652,7522,dba0d0e0-60c2-4414-9d06-5deb55304bf6,Destroyed (>50%),Single Family Residence Single Story
-13150639.6607,4055303.1214,7523,d77f6471-e7aa-4ce5-8645-4993091444ce,Destroyed (>50%),Single Family Residence Single Story
-13150620.624,4055327.4296,7524,7a5e5f57-32ce-4be1-8758-a5ac43e906e8,Destroyed (>50%),Utility Misc Structure
-13150659.6565,4055314.7678,7525,b0252210-18b4-432c-9271-3aa9e5274733,Destroyed (>50%),Single Family Residence Single Story
-13152460.3358,4054544.2038,7526,a4f00dd5-9edd-4bde-abb9-793709c410f4,Destroyed (>50%),Single Family Residence Single Story
-13152466.5942,4054516.1084,7527,07396213-8a6b-4df0-bd39-052eb82407a7,Destroyed (>50%),Utility Misc Structure
-13152434.9819,4054531.6923,7528,a0cc67a0-6e30-4389-9a15-2544f3e2465b,Destroyed (>50%),Single Family Residence Single Story
-13152440.7376,4054508.2807,7529,04233f03-7347-4da2-83ab-765a26ab719a,Destroyed (>50%),Utility Misc Structure
-13149319.8669,4055212.5079,7530,f2ddc41a-4832-4657-9a55-d9557ae7062e,Destroyed (>50%),Utility Misc Structure
-13153317.0931,4053584.4826,7531,81d205a8-06bd-4244-83b6-bea3660e9db8,Destroyed (>50%),Utility Misc Structure
-13152393.6158,4054645.6343,7532,91ee310a-3ffd-4d99-a3e6-089e08e6e867,Destroyed (>50%),Single Family Residence Single Story
-13152393.5804,4054634.733,7533,71aaa0f4-e980-4959-a933-9dc81391c6d5,Destroyed (>50%),Utility Misc Structure
-13152611.2474,4053607.5627,7534,7fabc43e-0825-429b-a524-4bedcffd3eac,No Damage,Single Family Residence Single Story
-13152591.6721,4053616.0362,7535,8c222027-0fa1-4950-bb3f-fb04869013c5,No Damage,Utility Misc Structure
-13153164.3375,4053291.6351,7536,757f8833-19c9-4ab0-966f-f2302d940225,No Damage,Utility Misc Structure
-13153156.2339,4053271.5119,7537,6e8aa044-3fcf-48b7-9438-d2dd931894fe,No Damage,Single Family Residence Single Story
-13151702.8908,4053652.6345,7538,12d84447-07fe-481d-8e51-5a6a830dee30,No Damage,Church
-13146378.3675249,4051142.9628382,7539,61e73cc7-9921-4786-a0e5-174afbdeff11,No Damage,Single Family Residence Single Story
-13146358.8601,4051134.2282,7540,dc60ddf0-1816-4813-aa52-d1b8d72896db,No Damage,Utility Misc Structure
-13146370.2340528,4051119.70533994,7541,e392d415-8dac-4c19-8398-2443e7d78121,No Damage,Single Family Residence Multi Story
-13146350.2475,4051126.2833,7542,4d7b19ad-7040-4077-9e3c-e930603e0b46,No Damage,Utility Misc Structure
-13146373.2531,4051103.2504,7543,01c351f3-b01e-49ab-9abf-5367b2c1ca3c,No Damage,Single Family Residence Single Story
-13146351.3407,4051097.6978,7544,88a88b49-ce89-491a-a9fd-6c344b680828,No Damage,Utility Misc Structure
-13153264.4207,4055675.9815,7545,c9de912b-6acc-4b4e-84e5-6a225a9b378a,Destroyed (>50%),Utility Misc Structure
-13153201.0122,4055677.2687,7546,caaa1fb5-322e-4317-a9ee-b5f0383e1177,No Damage,Single Family Residence Multi Story
-13151678.7265,4055978.1837,7547,a6fb4cf8-7d5d-4779-a50b-84284a4c8d4a,Destroyed (>50%),Single Family Residence Single Story
-13151658.8761,4055975.6647,7548,fbc5b466-217c-411b-aeba-05b315e439a0,Destroyed (>50%),Utility Misc Structure
-13151692.1998,4055922.4685,7549,e5c390e7-66f2-48d0-ba01-785e8db2a846,Destroyed (>50%),Single Family Residence Single Story
-13151678.1821,4055911.9624,7550,269c3f7f-cffd-4ff7-bcf5-b6695a3cf1f4,Destroyed (>50%),Utility Misc Structure
-13151704.3526,4055908.344,7551,a879107a-80bc-4f26-8a19-0ac6c0356d93,Destroyed (>50%),Single Family Residence Single Story
-13151686.1601,4055898.1964,7552,c877aaa7-ed0c-46c0-b46d-b3e2b6989e74,Destroyed (>50%),Utility Misc Structure
-13151411.4796,4054204.4159,7553,868bb7a0-bbb3-4c3f-85e7-b7a996514077,No Damage,Single Family Residence Single Story
-13152450.999,4054518.6817,7554,4d0e5d47-382f-49b3-a9e9-fff694b04817,Destroyed (>50%),Utility Misc Structure
-13152450.1351,4054535.6719,7555,fd99709f-b34d-4d68-92fe-b147bd7067e6,Destroyed (>50%),Single Family Residence Single Story
-13152421.2911,4054507.6592,7556,105924d4-d91d-4912-9a62-847aecfb6521,Destroyed (>50%),Utility Misc Structure
-13152420.1835,4054526.0284,7557,77d9e49c-8ac8-4490-81f8-28cd60c991f9,Destroyed (>50%),Single Family Residence Single Story
-13152405.7591,4054503.0542,7558,a33bc82b-1a97-4a52-95ca-8e714649a79f,Destroyed (>50%),Utility Misc Structure
-13152402.393,4054522.542,7559,634ec7f8-b7d3-4536-a154-24df60689985,Destroyed (>50%),Single Family Residence Single Story
-13146122.2754,4051249.2196,7560,cc2f64ea-197b-4ff4-881b-35afdd5cb5bd,No Damage,Single Family Residence Single Story
-13146150.4432,4051276.893,7561,30ea4cea-329a-470a-addd-9ad5d3766010,No Damage,Utility Misc Structure
-13146147.4744567,4051253.17181291,7562,f7d328d1-7f88-4ab8-8cc0-39748a7dd490,No Damage,Single Family Residence Single Story
-13152141.5905,4055648.3602,7563,dfd15838-119d-4818-bef7-0cc90b0010bd,Destroyed (>50%),Single Family Residence Multi Story
-13152124.6797,4055642.1035,7564,ab8e17b0-a8bf-4092-88e1-2aabb3aa640f,Destroyed (>50%),Single Family Residence Multi Story
-13152082.9471,4055630.3355,7565,0e00740e-364f-4580-b04e-56def3459d27,Destroyed (>50%),Single Family Residence Single Story
-13152097.4204,4055604.2721,7566,a95324a7-312b-41e7-aeac-a46b201573af,Destroyed (>50%),Single Family Residence Single Story
-13146247.1269832,4051069.7275,7567,cde08d32-596c-4de0-b800-50a2348d165c,No Damage,Single Family Residence Single Story
-13150777.1215,4053138.0971,7568,cb019e64-a617-47a3-a4e2-dcdf89c0f777,Destroyed (>50%),Single Family Residence Single Story
-13150769.5771,4053145.3107,7569,2aeebd35-dc2e-481b-a2f6-42467ad32b8f,Destroyed (>50%),Utility Misc Structure
-13150766.0212,4053154.6625,7570,c1f98872-f3f9-405e-9163-6fa024e9dc88,Destroyed (>50%),Utility Misc Structure
-13153155.7107,4054627.8375,7571,742adde7-4e41-463a-a342-b4cabe87f5fb,No Damage,Utility Misc Structure
-13153141.3968,4054651.0456,7572,8a13a888-629b-495a-9de9-f8fceaf9c2cc,Destroyed (>50%),Single Family Residence Single Story
-13153093.3785,4054654.0333,7573,91e09c38-2e90-4abb-ac48-688a20b21a00,Destroyed (>50%),Single Family Residence Single Story
-13153103.1608,4054634.3997,7574,67b95dea-fc1e-4b5d-8d22-459259a86d8d,Destroyed (>50%),Utility Misc Structure
-13153139.9617,4054608.7298,7575,9cc3075d-8b5d-4dc3-885f-930248b1b09e,Destroyed (>50%),Single Family Residence Single Story
-13153132.366,4054566.3311,7576,e537df27-2352-408a-871f-92956328752b,No Damage,Single Family Residence Single Story
-13153151.5731,4054579.1731,7577,ab5c2c40-64c2-42ff-b2e0-1ea7c78fc432,Destroyed (>50%),Utility Misc Structure
-13153142.3858,4054553.5473,7578,ce037e72-f79a-4298-abba-3346cc629d94,Affected (1-9%),Single Family Residence Single Story
-13153165.9877,4054556.8525,7579,712b99d2-c517-431d-9390-7699e8b99585,Destroyed (>50%),Single Family Residence Single Story
-13153230.0927,4054577.1597,7580,7626d978-9eb0-4dfe-bc75-4337975231ac,Destroyed (>50%),Single Family Residence Single Story
-13153215.6219,4054596.2759,7581,16ba677c-fa89-42ab-8bcb-c2b1823fb89c,Destroyed (>50%),Utility Misc Structure
-13152743.9035,4053307.9511,7582,1f4ca1f5-19dc-44c3-87de-00bf353d88aa,No Damage,Single Family Residence Multi Story
-13152753.5305,4053326.647,7583,af61a70b-e52b-4b11-bf83-d0f1dd44f8cf,No Damage,Single Family Residence Single Story
-13152737.4335627,4053325.28749842,7584,be6544a2-476b-42a0-ba76-e5352f34e13b,No Damage,Single Family Residence Multi Story
-13151618.8388,4053654.3457,7585,a01d8172-0e66-4089-8f80-13bd841b8b33,No Damage,Single Family Residence Single Story
-13151411.5356,4054229.4503,7586,f695ee6b-4299-4b74-8541-13c7b04ed903,No Damage,Utility Misc Structure
-13146336.5789,4051399.2739,7587,a5c1e2b8-d693-4fa9-b473-a426b6d24271,No Damage,Commercial Building Single Story
-13146287.4775,4051448.5154,7588,276ebc52-2718-4dab-a5a9-7477ae09a03f,Affected (1-9%),Commercial Building Single Story
-13152176.9315,4055664.6915,7589,536bd437-d7a4-457f-ba78-17e7e8d53921,Destroyed (>50%),Single Family Residence Single Story
-13152108.1834,4055633.067,7590,b3b5704c-fea0-49bb-aace-7b821be29285,Destroyed (>50%),Single Family Residence Multi Story
-13152055.8469,4055618.2793,7591,ff4d33e3-b8b0-4b0e-bc69-829dea80a072,Destroyed (>50%),Single Family Residence Single Story
-13151634.3623,4053649.919,7592,4047f054-60ba-4ebd-8340-1789afae2814,No Damage,Utility Misc Structure
-13152378.7929,4054642.3985,7593,6619d7fb-f2b7-49a4-8e77-d7f7d34db57d,Destroyed (>50%),Single Family Residence Single Story
-13152379.9548,4054626.227,7594,b0792374-4559-4488-ad18-a4ddb5e748fc,Destroyed (>50%),Utility Misc Structure
-13142686.2792,4052062.8059,7595,5fb9cd23-8ae4-4b33-8a61-ee248fe52ba9,Destroyed (>50%),Commercial Building Single Story
-13152610.9532,4053589.5176,7596,48035308-9bd4-4585-b3f5-60f0dd96a53c,No Damage,Single Family Residence Single Story
-13152606.2094,4053574.2892,7597,3ebfc892-a6f6-48d7-92ce-125c121e0f4d,No Damage,Single Family Residence Single Story
-13152590.9529,4053577.418,7598,d1d377c6-ef49-4daa-9ea1-54ef61ce712f,No Damage,Utility Misc Structure
-13153123.0735,4053201.8468,7599,4194b49f-77e9-495d-9d23-6e13a84b8d05,No Damage,Utility Misc Structure
-13153131.9858,4053219.5607,7600,76852634-3cd3-4acb-a566-6d99584ba4cb,No Damage,Single Family Residence Single Story
-13153113.8118,4054659.8117,7601,5ee3f7e8-a714-495a-8b3f-bb5a244b6443,Destroyed (>50%),Single Family Residence Single Story
-13153107.774,4054612.6326,7602,bd85f000-175a-4021-9ac1-cf47587cfccc,Destroyed (>50%),Single Family Residence Single Story
-13153130.9992565,4054629.52950076,7603,d356b02a-cf30-42e2-a803-49126f99fa95,Destroyed (>50%),Utility Misc Structure
-13153146.3713,4054592.9825,7604,81d19280-9d91-4aa8-8930-6cc1cccf2730,Destroyed (>50%),Single Family Residence Single Story
-13153157.1993,4054601.0718,7605,d0cbea9a-2199-43a0-bc3f-518e3997456b,Destroyed (>50%),Utility Misc Structure
-13153179.6066,4054570.5607,7606,38c1bc4b-5c84-4a54-a61e-be4b91bc077c,Destroyed (>50%),Single Family Residence Single Story
-13153200.1163,4054580.5935,7607,7cc8391f-e918-4198-a4fb-53b3bc7c0579,Destroyed (>50%),Single Family Residence Single Story
-13153150.9689,4054521.8461,7608,76f2d7e7-bb78-483b-ab2e-314756ab43d8,No Damage,Single Family Residence Single Story
-13153162.7365341,4054533.14166227,7609,aaebb33b-8325-4764-a7fa-2c108af5ab9a,No Damage,Utility Misc Structure
-13153150.0762,4054507.1463,7610,b289e646-9473-43a3-88c6-9274205b9585,No Damage,Single Family Residence Single Story
-13153164.3668,4054503.2427,7611,7c6010e1-2f72-4c1c-a3ae-801ea121a84d,No Damage,Utility Misc Structure
-13151432.2696,4054212.9398,7612,975cf9f9-878a-4140-8fda-c32d22d5d54c,Destroyed (>50%),Single Family Residence Single Story
-13150550.8402,4052956.1707,7613,1ffce769-3817-424c-9d83-27abe8a2a479,No Damage,Single Family Residence Multi Story
-13150550.045,4052928.9555,7614,d3dc963f-b3da-4170-ae30-e2687668fc6c,No Damage,Utility Misc Structure
-13150558.4496,4052982.7126,7615,1782e0da-2861-4349-afd9-a5fa2d7e0a30,No Damage,Single Family Residence Single Story
-13151437.2251,4054234.6461,7616,30c14011-eaa1-4579-8b47-c7f0158faa87,No Damage,Utility Misc Structure
-13152941.2299,4055565.1734,7617,e62412b4-6a74-4930-a538-dbd68165b937,Destroyed (>50%),Single Family Residence Single Story
-13152939.9008,4055549.7999,7618,d24545e3-4892-4c06-af5f-daebe2f7bd2e,Destroyed (>50%),Utility Misc Structure
-13152959.0381,4055582.2843,7619,66f7852a-effd-4836-9e96-c1a73b457d1a,Destroyed (>50%),Single Family Residence Single Story
-13152959.1801,4055559.193,7620,152d5db6-a7cb-49b3-b5e6-5f81f576e565,Destroyed (>50%),Utility Misc Structure
-13152973.6464,4055589.8531,7621,1543ccdc-f38e-40d5-a786-4925570078b9,Destroyed (>50%),Single Family Residence Single Story
-13152977.4839,4055568.8167,7622,2caad2ba-2941-4600-bfca-9c937b07d6bd,Destroyed (>50%),Single Family Residence Single Story
-13152992.3292,4055597.5276,7623,6e38fccc-1a02-40e5-b659-0c0615245785,Destroyed (>50%),Single Family Residence Single Story
-13152994.3314,4055574.6451,7624,041503e4-4659-4ce9-b084-0ab4fa35e9ec,Destroyed (>50%),Utility Misc Structure
-13153009.5162,4055603.3499,7625,b5afe097-f7aa-43f4-a939-fce869d5a7ac,Destroyed (>50%),Single Family Residence Single Story
-13153013.1355,4055581.1219,7626,a474950f-cc21-4e2b-a381-4fa6cda0bee8,No Damage,Utility Misc Structure
-13146226.9048457,4051062.67837356,7627,f9b18fea-0784-48b5-a627-1b99bf0d33dc,No Damage,Utility Misc Structure
-13151490.5815,4054455.6619,7628,3c139702-39aa-49e7-9e77-94d6c83ab8c9,No Damage,Single Family Residence Multi Story
-13151501.0077,4054416.123,7629,1ba87cc3-92d7-4d74-bb16-906451199bc1,Destroyed (>50%),Single Family Residence Single Story
-13151514.8697,4054378.4256,7630,3d1af133-dd5d-4a23-982f-0a1a30ffc44a,Destroyed (>50%),Single Family Residence Single Story
-13149781.6269,4054533.3595,7631,6a7d28fa-2abb-400b-b7e7-e43d56c0f8b0,Destroyed (>50%),Single Family Residence Multi Story
-13149777.9804,4054514.1023,7632,2b4b32da-960b-4d8b-8864-53690862f0fb,Destroyed (>50%),Utility Misc Structure
-13149756.0891,4054532.2524,7633,5f0e50ef-afad-49ad-b9f4-aaf34968c5f6,Destroyed (>50%),Single Family Residence Multi Story
-13149768.9239,4054514.5615,7634,8fa2e456-d01b-4c9c-8341-88cb19426342,Destroyed (>50%),Utility Misc Structure
-13149714.2746,4054532.2815,7635,ba34f3f5-49f6-4908-a923-dc36db22a518,Destroyed (>50%),Single Family Residence Multi Story
-13151240.2378,4053435.3074,7636,6ce0f74a-a004-4d23-b766-b6c672c18c9a,No Damage,Single Family Residence Multi Story
-13146166.7292,4051272.5521,7637,ba7aba7c-b31a-4bda-8ef1-392d3aa1874c,No Damage,Single Family Residence Single Story
-13153160.7179,4054489.6955,7638,efd9d7b2-114f-4642-8636-048c3d90bdae,No Damage,Single Family Residence Single Story
-13153179.5561,4054489.2489,7639,af7e565e-2a55-448c-8e23-70996f8b2f67,Affected (1-9%),Single Family Residence Single Story
-13153146.611629,4053293.28693231,7640,b5814d3b-91d5-4e95-9f65-41de609ee91f,No Damage,Utility Misc Structure
-13153137.3092258,4053269.62125095,7641,0824410e-e58e-43bb-a71d-7072c3e701fe,No Damage,Single Family Residence Single Story
-13153119.7441,4053274.1759,7642,05dd7415-5c5f-43a4-81d8-58c4739d2613,No Damage,Single Family Residence Single Story
-13153128.5183,4053293.7917,7643,14354aa6-ce62-40b5-8bf4-d1f053037bf5,No Damage,Utility Misc Structure
-13146369.1091,4051082.2127,7644,c55ed150-6634-4066-82df-446d588d2c24,Inaccessible,Single Family Residence Single Story
-13146349.7569,4051089.4449,7645,6fa32036-2702-4628-b330-de2d75e6c0b0,Inaccessible,Utility Misc Structure
-13146369.3590014,4051063.50789983,7646,e3265ff5-d04c-4fe2-9fee-2810c0fee227,No Damage,Single Family Residence Multi Story
-13146354.5479081,4051071.02633596,7647,b4e49e09-3279-40dc-a257-500fe27a7dd4,No Damage,Utility Misc Structure
-13146343.9703,4051071.6414,7648,b16a6cc2-cc57-4ecd-b25e-d884af28ff86,No Damage,Utility Misc Structure
-13152480.0435,4054212.4829,7649,ec4285c4-9583-4597-a009-91ba45a941bb,No Damage,Utility Misc Structure
-13153155.5684,4053546.3081,7650,db045f4c-275a-4003-bc7d-04ab65a75481,Destroyed (>50%),Single Family Residence Single Story
-13153152.7504,4053568.2035,7651,93fe2ec3-e419-432b-a301-dd89cf9d4da1,Destroyed (>50%),Utility Misc Structure
-13149728.964,4055350.4919,7652,3abc1262-45a0-4bf3-9915-4bca404fa221,No Damage,Single Family Residence Multi Story
-13149740.4594,4055328.7636,7653,2b398c7e-eac0-4eb3-bf35-d06109e171eb,No Damage,Single Family Residence Single Story
-13149742.4518,4055302.068,7654,36154df5-0f55-487e-8282-182d6b77195b,No Damage,Single Family Residence Multi Story
-13149727.3397,4055289.2358,7655,4f2e0f42-8d42-49dd-81a4-a8f857a72e85,No Damage,Utility Misc Structure
-13149758.773,4055285.8623,7656,0384b30a-3e19-471e-b085-9bf599065596,No Damage,Single Family Residence Single Story
-13149779.9875,4055253.9966,7657,03fe3544-bac1-46c3-b346-d926ee0be93b,Destroyed (>50%),Single Family Residence Multi Story
-13149757.9464,4055251.2353,7658,815cb5ef-9fea-49af-8688-fd77294e084d,Destroyed (>50%),Single Family Residence Single Story
-13149817.9546,4055226.7674,7659,d6c6e8fe-0d5e-49fa-982b-40a958120432,Destroyed (>50%),Single Family Residence Single Story
